Candidate Ref,DOJ Extended,D-DOJ Extended ,Duration to accept offer,Notice period,Offered band,E0,E1,E2,E3,E4,E5,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,D-Joining Bonus,Candidate relocate actual,Gender,Candidate Source,D-Agency,D-Employee Referral,Rex in Yrs,LOB,D-Sales,D-Healthcare,D-Infra,D-AXON,Location,D-Bangalore,D-Chennai,D-Mumbai,D-Delhi NCR,D-Hyderabad,Age,Status,D-Joining
3477544,No,0,,0,E0,1,0,0,0,0,0,47.54,42.86,-3.18,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3477811,Yes,1,28,30,E1,0,1,0,0,0,0,65.22,68.7,2.11,No,0,No,Male,Employee Referral,0,1,2,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
3478521,No,0,,30,E2,0,0,1,0,0,0,38.21,38.21,0,Yes,1,No,Male,Employee Referral,0,1,2,SALES,1,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3479303,No,0,14,90,E2,0,0,1,0,0,0,8.7,,,No,0,No,Male,Employee Referral,0,1,6,CSMP,0,0,0,0,Kolkata,0,0,0,0,0,34,Not Joined,0
3481371,Yes,1,47,30,E2,0,0,1,0,0,0,32.21,32.21,0,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3481440,No,0,47,60,E1,0,1,0,0,0,0,62.5,62.5,0,No,0,No,Male,Agency,1,0,3,BFSI,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3481503,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481524,No,0,46,30,E2,0,0,1,0,0,0,,42.86,,No,0,No,Female,Agency,1,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Not Joined,0
3481531,No,0,2,30,E1,0,1,0,0,0,0,32,32,0,No,0,No,Male,Agency,1,0,3,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3481583,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481592,No,0,,30,E2,0,0,1,0,0,0,50,30,-13.33,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Not Joined,0
3481622,No,0,4,30,E1,0,1,0,0,0,0,35,37.5,1.85,No,0,No,Female,Direct,0,0,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
3481638,No,0,2,60,E1,0,1,0,0,0,0,50,11.11,-25.93,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Not Joined,0
3481656,No,0,12,0,E1,0,1,0,0,0,0,0,0,0,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3481674,Yes,1,20,30,E1,0,1,0,0,0,0,24.22,42.86,15,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
3481715,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481735,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481751,No,0,11,30,E2,0,0,1,0,0,0,56.25,31.25,-16,No,0,No,Female,Direct,0,0,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
3481945,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481946,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3481953,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481963,Yes,1,6,60,E2,0,0,1,0,0,0,8.7,8.7,0,No,0,Yes,Male,Employee Referral,0,1,7,ETS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3481980,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3481994,No,0,2,30,E1,0,1,0,0,0,0,25,25,0,Yes,1,Yes,Female,Agency,1,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3482006,Yes,1,2,30,E2,0,0,1,0,0,0,66.67,77.78,6.67,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Joined,1
3482160,No,0,,0,E0,1,0,0,0,0,0,46.17,42.86,-2.27,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3482213,No,0,,30,E2,0,0,1,0,0,0,66.67,46.67,-12,No,0,No,Female,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Not Joined,0
3482248,No,0,3,30,E1,0,1,0,0,0,0,36.36,51.52,11.11,No,0,No,Female,Agency,1,0,1,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Not Joined,0
3482333,Yes,1,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3482380,Yes,1,16,60,E1,0,1,0,0,0,0,50,20,-20,No,0,No,Male,Direct,0,0,3,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3482403,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3482407,Yes,1,5,0,E1,0,1,0,0,0,0,62.5,112.5,30.77,No,0,No,Male,Direct,0,0,5,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3482409,Yes,1,12,30,E3,0,0,0,1,0,0,11.84,6.58,-4.71,Yes,1,No,Female,Agency,1,0,10,CSMP,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3482428,No,0,,0,E2,0,0,1,0,0,0,30.84,30.84,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Not Joined,0
3482448,No,0,21,45,E1,0,1,0,0,0,0,48.81,48.81,0,No,0,No,Male,Employee Referral,0,1,2,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3482560,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3482753,Yes,1,4,30,E2,0,0,1,0,0,0,19.44,19.44,0,No,0,No,Male,Direct,0,0,8,Healthcare,0,1,0,0,Chennai,0,1,0,0,0,34,Joined,1
3482902,Yes,1,17,30,E1,0,1,0,0,0,0,31.58,63.16,24,No,0,Yes,Male,Direct,0,0,3,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3483792,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3484144,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3484807,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3486767,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3486905,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487015,Yes,1,18,30,E1,0,1,0,0,0,0,28.85,25,-2.99,No,0,Yes,Male,Direct,0,0,4,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3487055,No,0,,30,E3,0,0,0,1,0,0,,18.52,,No,0,No,Male,Agency,1,0,10,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3487083,Yes,1,9,0,E1,0,1,0,0,0,0,,42.86,,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Not Joined,0
3487231,Yes,1,4,30,E1,0,1,0,0,0,0,24,18,-4.84,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3487253,No,0,8,0,E1,0,1,0,0,0,0,50,25,-16.67,No,0,No,Male,Employee Referral,0,1,4,ERS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3487307,Yes,1,17,30,E1,0,1,0,0,0,0,87.5,78.57,-4.76,No,0,Yes,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487339,No,0,1,30,E2,0,0,1,0,0,0,51.71,42.86,-5.83,Yes,1,No,Male,Direct,0,0,6,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3487407,Yes,1,6,30,E2,0,0,1,0,0,0,3.03,9.09,5.88,No,0,No,Male,Direct,0,0,7,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487465,Yes,1,19,30,E1,0,1,0,0,0,0,44.44,25,-13.46,No,0,Yes,Male,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487476,No,0,0,30,E1,0,1,0,0,0,0,33.33,11.11,-16.67,No,0,No,Female,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3487503,No,0,6,45,E1,0,1,0,0,0,0,26.67,20,-5.26,No,0,No,Male,Agency,1,0,4,EAS,0,0,0,0,Noida,0,0,0,1,0,34,Not Joined,0
3487522,No,0,1,30,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Female,Employee Referral,0,1,8,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,34,Joined,1
3487564,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487567,No,0,31,30,E1,0,1,0,0,0,0,17.24,17.24,0,Yes,1,Yes,Male,Direct,0,0,4,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3487596,Yes,1,4,30,E1,0,1,0,0,0,0,56.25,121.88,42,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3487609,Yes,1,46,90,E1,0,1,0,0,0,0,44.44,37.78,-4.62,No,0,Yes,Male,Agency,1,0,3,EAS,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3487623,Yes,1,25,30,E1,0,1,0,0,0,0,28.57,-14.29,-33.33,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487640,No,0,1,0,E2,0,0,1,0,0,0,25,47.06,17.65,No,0,No,Male,Agency,1,0,5,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,34,Joined,1
3487731,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487835,No,0,32,30,E1,0,1,0,0,0,0,40.63,25,-11.11,No,0,No,Male,Agency,1,0,2,CSMP,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3487845,Yes,1,36,30,E2,0,0,1,0,0,0,,20.69,,No,0,No,Male,Direct,0,0,8,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3487891,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487938,No,0,3,60,E1,0,1,0,0,0,0,44.44,77.78,23.08,No,0,No,Female,Agency,1,0,4,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3487941,Yes,1,9,30,E1,0,1,0,0,0,0,8.43,8.43,0,Yes,1,No,Female,Direct,0,0,7,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Not Joined,0
3487943,No,0,,90,E1,0,1,0,0,0,0,,50.12,,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3488032,No,0,,60,E2,0,0,1,0,0,0,36.36,36.36,0,No,0,No,Male,Agency,1,0,4,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3488035,Yes,1,16,30,E1,0,1,0,0,0,0,36.36,81.82,33.33,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,34,Joined,1
3488046,No,0,9,30,E1,0,1,0,0,0,0,150,108.33,-16.67,No,0,Yes,Male,Agency,1,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3488061,Yes,1,42,60,E2,0,0,1,0,0,0,36.84,26.32,-7.69,No,0,No,Male,Direct,0,0,7,ETS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3488207,No,0,,120,E2,0,0,1,0,0,0,66.67,0,-40,No,0,No,Male,Employee Referral,0,1,11,ERS,0,0,0,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3488244,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3488264,No,0,,0,E1,0,1,0,0,0,0,93.55,101.61,4.17,No,0,No,Female,Agency,1,0,3,ETS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3488517,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3488633,No,0,1,0,E2,0,0,1,0,0,0,60,46.67,-8.33,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,34,Joined,1
3488688,Yes,1,42,30,E1,0,1,0,0,0,0,20.37,20.37,0,No,0,No,Male,Agency,1,0,5,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3488741,Yes,1,12,30,E1,0,1,0,0,0,0,24,0,-19.35,No,0,No,Male,Direct,0,0,5,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3488772,No,0,6,30,E1,0,1,0,0,0,0,56.25,21.53,-22.22,No,0,Yes,Male,Direct,0,0,6,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3488777,No,0,,30,E1,0,1,0,0,0,0,14.38,14.38,0,No,0,No,Female,Direct,0,0,4,ETS,0,0,0,0,Noida,0,0,0,1,0,34,Not Joined,0
3488798,No,0,6,30,E2,0,0,1,0,0,0,55.56,22.22,-21.43,No,0,No,Male,Direct,0,0,7,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3488824,No,0,1,0,E1,0,1,0,0,0,0,11.11,-16.67,-25,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3488827,No,0,,0,E0,1,0,0,0,0,0,60.05,42.86,-10.74,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3488857,Yes,1,26,30,E2,0,0,1,0,0,0,62.5,37.5,-15.38,No,0,Yes,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3488876,Yes,1,14,30,E1,0,1,0,0,0,0,44,4,-27.78,No,0,No,Female,Direct,0,0,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3488921,Yes,1,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Employee Referral,0,1,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3489037,No,0,,30,E2,0,0,1,0,0,0,49.38,49.38,0,No,0,No,Female,Direct,0,0,6,ETS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3489895,No,0,24,30,E1,0,1,0,0,0,0,30,30,0,No,0,Yes,Male,Employee Referral,0,1,5,AXON,0,0,0,1,Chennai,0,1,0,0,0,34,Joined,1
3490084,Yes,1,17,30,E1,0,1,0,0,0,0,66.67,15.56,-30.67,No,0,No,Female,Employee Referral,0,1,3,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3492646,No,0,16,60,E1,0,1,0,0,0,0,45.45,40.91,-3.13,No,0,No,Female,Employee Referral,0,1,5,ETS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3492681,No,0,,0,E0,1,0,0,0,0,0,10.77,10.77,0,No,0,No,Male,Employee Referral,0,1,0,BSERV,0,0,0,0,Pune,0,0,0,0,0,34,Not Joined,0
3492684,No,0,9,0,E1,0,1,0,0,0,0,53.49,36.61,-11,No,0,No,Male,Employee Referral,0,1,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3492986,No,0,4,30,E3,0,0,0,1,0,0,37.88,37.88,0,Yes,1,No,Female,Employee Referral,0,1,14,ERS,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3493489,No,0,,0,E0,1,0,0,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3493757,No,0,,0,E1,0,1,0,0,0,0,19.05,19.05,0,No,0,Yes,Male,Direct,0,0,5,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3496243,Yes,1,12,0,E2,0,0,1,0,0,0,36.36,35.84,-0.39,No,0,Yes,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3496332,No,0,2,30,E1,0,1,0,0,0,0,33.33,66.67,25,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Chennai,0,1,0,0,0,34,Not Joined,0
3496445,Yes,1,16,60,E2,0,0,1,0,0,0,20,20,0,No,0,No,Male,Employee Referral,0,1,7,ETS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
3496493,Yes,1,22,30,E2,0,0,1,0,0,0,22.22,33.33,9.09,No,0,No,Male,Agency,1,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3496511,Yes,1,,0,E0,1,0,0,0,0,0,0,46.6,46.6,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496537,Yes,1,,0,E0,1,0,0,0,0,0,0,46.6,46.6,No,0,No,Female,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496559,Yes,1,4,30,E2,0,0,1,0,0,0,13.64,18.18,4,No,0,Yes,Male,Direct,0,0,7,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496578,Yes,1,52,45,E1,0,1,0,0,0,0,29.17,33.33,3.23,No,0,Yes,Male,Agency,1,0,4,CSMP,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3496604,No,0,,60,E3,0,0,0,1,0,0,26.67,20,-5.26,No,0,No,Male,Direct,0,0,13,ETS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3496642,No,0,,0,E0,1,0,0,0,0,0,60.05,42.86,-10.74,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496685,No,0,,0,E0,1,0,0,0,0,0,60.05,42.86,-10.74,No,0,No,Male,Direct,0,0,0,BSERV,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496884,Yes,1,,0,E0,1,0,0,0,0,0,11.11,0.69,-9.38,No,0,No,Male,Direct,0,0,10,BSERV,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3496894,No,0,28,30,E1,0,1,0,0,0,0,84.66,78.98,-3.08,Yes,1,Yes,Female,Employee Referral,0,1,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3496907,Yes,1,59,60,E2,0,0,1,0,0,0,38.46,38.46,0,No,0,No,Male,Employee Referral,0,1,4,CSMP,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3497069,Yes,1,,90,E2,0,0,1,0,0,0,27.66,19.15,-6.67,No,0,No,Male,Direct,0,0,9,EAS,0,0,0,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3497084,No,0,5,0,E1,0,1,0,0,0,0,46.67,44,-1.82,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3497119,No,0,4,0,E2,0,0,1,0,0,0,71.43,28.57,-25,No,0,No,Male,Employee Referral,0,1,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3497152,No,0,,60,E2,0,0,1,0,0,0,45,-11.5,-38.97,No,0,No,Male,Direct,0,0,13,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,34,Not Joined,0
3497199,No,0,,60,E2,0,0,1,0,0,0,,50,,No,0,No,Male,Direct,0,0,6,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3497249,Yes,1,31,30,E2,0,0,1,0,0,0,20,5,-12.5,No,0,Yes,Male,Direct,0,0,5,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3497312,No,0,8,0,E2,0,0,1,0,0,0,50,70,13.33,No,0,No,Male,Employee Referral,0,1,8,EAS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3497318,No,0,,90,E2,0,0,1,0,0,0,34.88,27.91,-5.17,No,0,No,Male,Direct,0,0,7,ETS,0,0,0,0,Noida,0,0,0,1,0,34,Not Joined,0
3497412,No,0,0,30,E1,0,1,0,0,0,0,42.86,60.71,12.5,No,0,No,Male,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3497417,No,0,,30,E3,0,0,0,1,0,0,54.93,61.97,4.55,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,34,Not Joined,0
3497430,No,0,3,30,E1,0,1,0,0,0,0,66.67,66.67,0,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Mumbai,0,0,1,0,0,34,Joined,1
3497528,Yes,1,21,60,E1,0,1,0,0,0,0,78.57,72.62,-3.33,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3497594,No,0,0,30,E1,0,1,0,0,0,0,31.58,18.42,-10,No,0,No,Male,Direct,0,0,5,AXON,0,0,0,1,Chennai,0,1,0,0,0,34,Joined,1
3497650,Yes,1,9,30,E2,0,0,1,0,0,0,7.14,9.52,2.22,No,0,No,Male,Direct,0,0,6,AXON,0,0,0,1,Chennai,0,1,0,0,0,34,Joined,1
3497668,Yes,1,12,30,E1,0,1,0,0,0,0,40,37.5,-1.79,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
3497764,No,0,25,60,E2,0,0,1,0,0,0,50,37.5,-8.33,No,0,Yes,Male,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3499189,No,0,,0,E1,0,1,0,0,0,0,19.05,19.05,0,No,0,Yes,Female,Direct,0,0,5,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3499543,No,0,,0,E1,0,1,0,0,0,0,18.18,18.18,0,No,0,Yes,Male,Direct,0,0,7,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3500050,No,0,,0,E0,1,0,0,0,0,0,16.26,16.26,0,No,0,Yes,Male,Direct,0,0,1,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3501369,No,0,1,30,E1,0,1,0,0,0,0,22.81,22.81,0,No,0,Yes,Male,Direct,0,0,4,AXON,0,0,0,1,Chennai,0,1,0,0,0,34,Joined,1
3501381,Yes,1,30,30,E1,0,1,0,0,0,0,21.57,21.57,0,No,0,Yes,Male,Direct,0,0,3,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Joined,1
3501391,Yes,1,49,30,E1,0,1,0,0,0,0,22.81,22.81,0,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Not Joined,0
3501448,No,0,1,0,E1,0,1,0,0,0,0,66.67,44,-13.6,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
3501495,Yes,1,8,30,E1,0,1,0,0,0,0,42.86,71.43,20,No,0,No,Male,Employee Referral,0,1,2,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3501617,No,0,,0,E1,0,1,0,0,0,0,8.7,8.7,0,No,0,Yes,Female,Direct,0,0,3,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3501654,No,0,,0,E1,0,1,0,0,0,0,21.95,21.95,0,No,0,Yes,Male,Direct,0,0,3,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3501660,No,0,34,30,E1,0,1,0,0,0,0,27.91,16.28,-9.09,No,0,No,Male,Direct,0,0,6,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3501672,Yes,1,1,30,E1,0,1,0,0,0,0,36.36,40.91,3.33,No,0,No,Male,Employee Referral,0,1,2,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Not Joined,0
3501702,No,0,,0,E0,1,0,0,0,0,0,25,49.74,19.79,No,0,No,Female,Direct,0,0,3,BSERV,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
3501733,No,0,,0,E0,1,0,0,0,0,0,47.78,42.86,-3.33,No,0,No,Female,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3501742,No,0,,0,E1,0,1,0,0,0,0,8.7,8.7,0,No,0,Yes,Male,Direct,0,0,4,BSERV,0,0,0,0,Coimbatore,,,,,,34,Joined,1
3501744,No,0,,0,E0,1,0,0,0,0,0,,,0,No,0,No,Female,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3501746,Yes,1,2,0,E1,0,1,0,0,0,0,94.44,23.61,-36.43,No,0,No,Male,Employee Referral,0,1,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
3501749,No,0,,0,E0,1,0,0,0,0,0,,,0,No,0,No,Female,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3501767,No,0,,0,E0,1,0,0,0,0,0,,,0,No,0,No,Female,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3501774,No,0,,0,E0,1,0,0,0,0,0,,,0,No,0,No,Female,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
3501775,No,0,,0,E0,1,0,0,0,0,0,,,0,No,0,No,Male,Employee Referral,0,1,0,BSERV,0,0,0,0,Hyderabad,0,0,0,0,1,34,Joined,1
